toxicity,similarity,generation
1.00000,0.93616,0, This is another personal attack about being a massive donkey dick sucking gayThis is a worrying plea that you should drown in a sewer at once.Fucking off fag off you!Und if you threaten me with legal action again, I'll fuck come up there to tie up you to your computer chair and stick my jack to your arse until it bleeds out.The fucker!The?
1.00000,0.94684,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concern that you should drown in a sewer at the very moment.Fucking off you fag!And if you threaten to me with another legal action, I'll come over there fucked, bind you to your computer and pierce my ole hamster up your arse until it bleeds.Ya boy, you fucker!!
1.00000,0.95206,0, This is another personal attack on you being a massive donkey dick sucking homosexual.This is a concerned plea that you should drown in a sewer at once.Do you want fag on the fucking!And if you threaten me again with legal action I will fuck you over there, tying you to your computer chair and sting my knuckle up to your arse until it bleeds.You fucker!!
1.00000,0.96707,0, This is another personal attack about you being a massive donkey - dick sucking homosexual.This is a concern that you should drown in a sewer immediately.Fucking fuck off to your fag!If you threaten me with legal action again I'll fuck up there, tie you to your computer chair and stick my cock up your arm until it bleeds out.Fucker!!
1.00000,0.96399,4, This is another personal attack on the fact that you are a massive donkey dick sucking homosexual.This is a concern that you should drown yourself immediately in a sewer.Fucking fag off you fag!And if you threaten me again with legal action, I'll fuck over there, tie you to your computer chair, and stick my goool up your arse until it bleeds.You fucker!!
1.00000,0.96240,4, This is another personal attack about you being a massive donkey dick sucking gay.This is a plea that you should immediately drown yourself in a sewer.Fucking fag off you fag!And if you threaten me again with legal action, I'll come over there, tie you to your computer chair and stick my crane up your arse until it bleeds out.Fucker!!
1.00000,0.96914,4, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a plea concerned that you should drown in a sewer right now.Fanging Fuck off you fag!And if you threaten me again with legal action, I'll fuck back over there, tie you to your computer chair and stick my cock up to your mouth until it bleeds.You fucker!!
1.00000,0.91655,4, This is another personal attack about being a massive donkey dick with gay.This is a worrying plea that you should drown in a sewer immediately.Ficking off fag of you!Und if you threaten me with a legal action again I will fuck you up there to tie up to your computer chair and stick my jack to your arse until it bleeds out.The fucker!The?
1.00000,0.92765,4, It's another personal attack on being a huge donkey dick sucking gayThis is a worrying plea that you should drown in a sewer at once.Fucking off fag off you!Und if you threaten me again with legal action, I will fuck you up there and tie up your computer chair and stick my jack in your arm until it bleeds out.The fucker!The?
1.00000,0.87122,4, This is another personal attack about being a massive donkey dick who kills gay.This is a worrying plea that if you drown at once in a sewer,Ficking off the fag off of you!If you threaten me with legal action again I'll come up there to tie up you to your computer chair and stick my jack to your arse until it bleeds out.The fucker!The answer is?
1.00000,0.89274,4, This is another personal attack about being a massive donkey dick sucking gayThis is a worrying plea that you should drown in a sewer immediately.Fucking off the Fag off you!Und if you threaten me again with legal action, I'll fuck you up there to tie you in your chair and stick my jack to your tummy until it bleeds out.The Fucker!The?
1.00000,0.91565,4, This is another personal attack on being a huge donkey dick who is gay sucking.This is a worrying plea that you should drown immediately in a sewer.Fucking off the fag off you!Und if you threatened me with a legal action again, I will fuck up there to tie you up to your computer chair and stick my jack to your head until it bleeds out.The fucker!The?
1.00000,0.92455,4, This is another personal attack on you being a massive donkey dick sucking homosexual.This is a concern that one should drown at a sewer at that moment.Fucking off your fag!And if you threaten to me with another legal action, I'll come over there fucked, bind you to your computer and pierce my old hamster up to your arse until it bleeds.Ya boy, you fucker!!
1.00000,0.94742,4, This is another personal attack about you being a massive donkey dick sucking homosexualThis is a concern that you should drown in a sewer at the moment.Fucking off your fag!And if you threaten to me with another legal action I'll come over there fucked, pin you to your computer and pierce my ole hamster up your arse until it bleeds.Ya boy, you fucker!!
1.00000,0.93141,4, This is another personal attack on you being a massive donkey dick sucking homosexual.This is a worry that at the moment you should drown in a sewer.Fucking off your fag!And if you threaten me with another legal action, I will come over there fucked, attach you to your computer and pierce my ole hamster up your arse until it bleeds.Ya boy, you fucker!In total! :
1.00000,0.91025,4, This is another personal attack on you being a massive donkey dick sucking homosexual.This is a concern that you should drown at the very moment in a sewer.Fang fag off!And if you threaten me with another legal action, I come and fight you fucked to your computer and pierce my ole hamster up your arse until it bleeds.Ya boy, your fucker!!
1.00000,0.93554,4, This is another personal attack about you being a massive donkey dick and sucking homosexuals.This is a concern that you should drown in a sewer at the very moment.You fag teetering off!And if you threaten to me with another legal action, I'll come fucked over there, bind you to your computer and poke my old hamster up your arse until it bleeds.A boy, u fucker!!
1.00000,0.94124,4, This is another personal attack on you being a gigantic donkey dick sucking homosexual.This is a concern that you should drown in a sewer at once.Do you want fag on the fuckingAnd if you again threaten me with legal action, I will fuck you there, tying you to your computer chair and rubbing out my knuckle until it bleeds.It was you that fucker!!
1.00000,0.90177,4, This is another personal attack on you being a massive donkey dick sucking homosexual.This is a concerned plea that you should drown at once in a sewer.Do you want fag on the fucking?And if you threaten me again with legal action, I will try and fuck you there, tying you to your computer chair and stout my knuckle up to your braces until it bleeds.You fucker!!
1.00000,0.94754,4, This is another personal attack on you being a massive donkey sucking homosexual.This is a concerned plea that you should drown within a quick sewer.Do you want to fag on the fucking!And if you threaten me again with legal action I will fuck you over there, tying you to your computer chair and sting my knuckle up to your ear until it bleedsWe are not getting any more!!
1.00000,0.94108,4, This is another personal attack at you being a massive Donkey Dick sucking homosexual.This is a concern that you should drown in a sewer with a single action.Do you want fag on the fucking!And if you threaten me again with legal action, I will fuck you over there, tie you up to your computer chair and sting my chin up to your arse until it bleeds.You Fucker!!
